id,value,category,score,timestamp,amount,status
6047,sample_value_6047,B,604.7,2025-01-05 04:46:00,434.66,inactive
6048,sample_value_6048,C,604.8000000000001,2025-01-05 04:47:00,978.08,pending
6049,sample_value_6049,D,604.9,2025-01-05 04:48:00,976.48,active
6050,sample_value_6050,E,605.0,2025-01-05 04:49:00,993.54,inactive
6051,sample_value_6051,A,605.1,2025-01-05 04:50:00,803.41,pending
6052,sample_value_6052,B,605.2,2025-01-05 04:51:00,407.64,active
6053,sample_value_6053,C,605.3000000000001,2025-01-05 04:52:00,130.0,inactive
6054,sample_value_6054,D,605.4,2025-01-05 04:53:00,199.26,pending
6055,sample_value_6055,E,605.5,2025-01-05 04:54:00,815.41,active
6056,sample_value_6056,A,605.6,2025-01-05 04:55:00,559.42,inactive
6057,sample_value_6057,B,605.7,2025-01-05 04:56:00,917.56,pending
6058,sample_value_6058,C,605.8000000000001,2025-01-05 04:57:00,272.02,active
6059,sample_value_6059,D,605.9,2025-01-05 04:58:00,366.51,inactive
6060,sample_value_6060,E,606.0,2025-01-05 04:59:00,993.86,pending
6061,sample_value_6061,A,606.1,2025-01-05 05:00:00,77.69,active
6062,sample_value_6062,B,606.2,2025-01-05 05:01:00,94.62,inactive
6063,sample_value_6063,C,606.3000000000001,2025-01-05 05:02:00,297.6,pending
6064,sample_value_6064,D,606.4,2025-01-05 05:03:00,213.49,active
6065,sample_value_6065,E,606.5,2025-01-05 05:04:00,362.74,inactive
6066,sample_value_6066,A,606.6,2025-01-05 05:05:00,298.54,pending
6067,sample_value_6067,B,606.7,2025-01-05 05:06:00,393.8,active
6068,sample_value_6068,C,606.8000000000001,2025-01-05 05:07:00,663.27,inactive
6069,sample_value_6069,D,606.9,2025-01-05 05:08:00,520.39,pending
6070,sample_value_6070,E,607.0,2025-01-05 05:09:00,494.32,active
6071,sample_value_6071,A,607.1,2025-01-05 05:10:00,112.31,inactive
6072,sample_value_6072,B,607.2,2025-01-05 05:11:00,530.2,pending
6073,sample_value_6073,C,607.3000000000001,2025-01-05 05:12:00,223.2,active
6074,sample_value_6074,D,607.4,2025-01-05 05:13:00,295.97,inactive
6075,sample_value_6075,E,607.5,2025-01-05 05:14:00,188.57,pending
6076,sample_value_6076,A,607.6,2025-01-05 05:15:00,53.7,active
6077,sample_value_6077,B,607.7,2025-01-05 05:16:00,122.21,inactive
6078,sample_value_6078,C,607.8000000000001,2025-01-05 05:17:00,12.66,pending
6079,sample_value_6079,D,607.9,2025-01-05 05:18:00,522.36,active
6080,sample_value_6080,E,608.0,2025-01-05 05:19:00,649.37,inactive
6081,sample_value_6081,A,608.1,2025-01-05 05:20:00,468.5,pending
6082,sample_value_6082,B,608.2,2025-01-05 05:21:00,390.92,active
6083,sample_value_6083,C,608.3000000000001,2025-01-05 05:22:00,366.38,inactive
6084,sample_value_6084,D,608.4,2025-01-05 05:23:00,281.72,pending
6085,sample_value_6085,E,608.5,2025-01-05 05:24:00,545.88,active
6086,sample_value_6086,A,608.6,2025-01-05 05:25:00,827.02,inactive
6087,sample_value_6087,B,608.7,2025-01-05 05:26:00,971.68,pending
6088,sample_value_6088,C,608.8000000000001,2025-01-05 05:27:00,245.99,active
6089,sample_value_6089,D,608.9,2025-01-05 05:28:00,338.47,inactive
6090,sample_value_6090,E,609.0,2025-01-05 05:29:00,636.5,pending
6091,sample_value_6091,A,609.1,2025-01-05 05:30:00,909.34,active
6092,sample_value_6092,B,609.2,2025-01-05 05:31:00,689.91,inactive
6093,sample_value_6093,C,609.3000000000001,2025-01-05 05:32:00,829.01,pending
6094,sample_value_6094,D,609.4,2025-01-05 05:33:00,842.69,active
6095,sample_value_6095,E,609.5,2025-01-05 05:34:00,977.41,inactive
6096,sample_value_6096,A,609.6,2025-01-05 05:35:00,955.12,pending
6097,sample_value_6097,B,609.7,2025-01-05 05:36:00,454.02,active
6098,sample_value_6098,C,609.8000000000001,2025-01-05 05:37:00,308.7,inactive
6099,sample_value_6099,D,609.9,2025-01-05 05:38:00,602.98,pending
6100,sample_value_6100,E,610.0,2025-01-05 05:39:00,372.22,active
6101,sample_value_6101,A,610.1,2025-01-05 05:40:00,736.34,inactive
6102,sample_value_6102,B,610.2,2025-01-05 05:41:00,484.77,pending
6103,sample_value_6103,C,610.3000000000001,2025-01-05 05:42:00,830.28,active
6104,sample_value_6104,D,610.4,2025-01-05 05:43:00,232.08,inactive
6105,sample_value_6105,E,610.5,2025-01-05 05:44:00,33.41,pending
6106,sample_value_6106,A,610.6,2025-01-05 05:45:00,928.15,active
6107,sample_value_6107,B,610.7,2025-01-05 05:46:00,214.34,inactive
6108,sample_value_6108,C,610.8000000000001,2025-01-05 05:47:00,545.53,pending
6109,sample_value_6109,D,610.9,2025-01-05 05:48:00,646.1,active
6110,sample_value_6110,E,611.0,2025-01-05 05:49:00,790.07,inactive
6111,sample_value_6111,A,611.1,2025-01-05 05:50:00,328.73,pending
6112,sample_value_6112,B,611.2,2025-01-05 05:51:00,427.74,active
6113,sample_value_6113,C,611.3000000000001,2025-01-05 05:52:00,862.96,inactive
6114,sample_value_6114,D,611.4,2025-01-05 05:53:00,149.88,pending
6115,sample_value_6115,E,611.5,2025-01-05 05:54:00,627.32,active
6116,sample_value_6116,A,611.6,2025-01-05 05:55:00,69.82,inactive
6117,sample_value_6117,B,611.7,2025-01-05 05:56:00,264.48,pending
6118,sample_value_6118,C,611.8000000000001,2025-01-05 05:57:00,450.03,active
6119,sample_value_6119,D,611.9,2025-01-05 05:58:00,967.14,inactive
6120,sample_value_6120,E,612.0,2025-01-05 05:59:00,952.71,pending
6121,sample_value_6121,A,612.1,2025-01-05 06:00:00,790.37,active
6122,sample_value_6122,B,612.2,2025-01-05 06:01:00,430.13,inactive
6123,sample_value_6123,C,612.3000000000001,2025-01-05 06:02:00,831.62,pending
6124,sample_value_6124,D,612.4,2025-01-05 06:03:00,647.7,active
6125,sample_value_6125,E,612.5,2025-01-05 06:04:00,20.87,inactive
6126,sample_value_6126,A,612.6,2025-01-05 06:05:00,415.12,pending
6127,sample_value_6127,B,612.7,2025-01-05 06:06:00,217.54,active
6128,sample_value_6128,C,612.8000000000001,2025-01-05 06:07:00,76.5,inactive
6129,sample_value_6129,D,612.9,2025-01-05 06:08:00,752.31,pending
6130,sample_value_6130,E,613.0,2025-01-05 06:09:00,840.78,active
6131,sample_value_6131,A,613.1,2025-01-05 06:10:00,748.31,inactive
6132,sample_value_6132,B,613.2,2025-01-05 06:11:00,661.32,pending
6133,sample_value_6133,C,613.3000000000001,2025-01-05 06:12:00,655.84,active
6134,sample_value_6134,D,613.4,2025-01-05 06:13:00,657.55,inactive
6135,sample_value_6135,E,613.5,2025-01-05 06:14:00,798.87,pending
6136,sample_value_6136,A,613.6,2025-01-05 06:15:00,343.13,active
6137,sample_value_6137,B,613.7,2025-01-05 06:16:00,79.57,inactive
6138,sample_value_6138,C,613.8000000000001,2025-01-05 06:17:00,214.84,pending
6139,sample_value_6139,D,613.9,2025-01-05 06:18:00,576.86,active
6140,sample_value_6140,E,614.0,2025-01-05 06:19:00,708.57,inactive
6141,sample_value_6141,A,614.1,2025-01-05 06:20:00,488.1,pending
6142,sample_value_6142,B,614.2,2025-01-05 06:21:00,800.38,active
6143,sample_value_6143,C,614.3000000000001,2025-01-05 06:22:00,583.37,inactive
6144,sample_value_6144,D,614.4000000000001,2025-01-05 06:23:00,828.74,pending
6145,sample_value_6145,E,614.5,2025-01-05 06:24:00,223.93,active
6146,sample_value_6146,A,614.6,2025-01-05 06:25:00,249.03,inactive
6147,sample_value_6147,B,614.7,2025-01-05 06:26:00,128.38,pending
6148,sample_value_6148,C,614.8000000000001,2025-01-05 06:27:00,560.8,active
6149,sample_value_6149,D,614.9000000000001,2025-01-05 06:28:00,848.52,inactive
6150,sample_value_6150,E,615.0,2025-01-05 06:29:00,834.18,pending
6151,sample_value_6151,A,615.1,2025-01-05 06:30:00,672.45,active
6152,sample_value_6152,B,615.2,2025-01-05 06:31:00,632.41,inactive
6153,sample_value_6153,C,615.3000000000001,2025-01-05 06:32:00,238.59,pending
6154,sample_value_6154,D,615.4000000000001,2025-01-05 06:33:00,809.07,active
6155,sample_value_6155,E,615.5,2025-01-05 06:34:00,820.05,inactive
6156,sample_value_6156,A,615.6,2025-01-05 06:35:00,288.51,pending
6157,sample_value_6157,B,615.7,2025-01-05 06:36:00,939.75,active
6158,sample_value_6158,C,615.8000000000001,2025-01-05 06:37:00,950.55,inactive
6159,sample_value_6159,D,615.9000000000001,2025-01-05 06:38:00,625.08,pending
6160,sample_value_6160,E,616.0,2025-01-05 06:39:00,744.88,active
6161,sample_value_6161,A,616.1,2025-01-05 06:40:00,462.96,inactive
6162,sample_value_6162,B,616.2,2025-01-05 06:41:00,676.08,pending
6163,sample_value_6163,C,616.3000000000001,2025-01-05 06:42:00,752.98,active
6164,sample_value_6164,D,616.4000000000001,2025-01-05 06:43:00,420.37,inactive
6165,sample_value_6165,E,616.5,2025-01-05 06:44:00,411.41,pending
6166,sample_value_6166,A,616.6,2025-01-05 06:45:00,181.64,active
6167,sample_value_6167,B,616.7,2025-01-05 06:46:00,55.9,inactive
6168,sample_value_6168,C,616.8000000000001,2025-01-05 06:47:00,680.39,pending
6169,sample_value_6169,D,616.9000000000001,2025-01-05 06:48:00,121.6,active
6170,sample_value_6170,E,617.0,2025-01-05 06:49:00,752.9,inactive
6171,sample_value_6171,A,617.1,2025-01-05 06:50:00,971.11,pending
6172,sample_value_6172,B,617.2,2025-01-05 06:51:00,575.61,active
6173,sample_value_6173,C,617.3000000000001,2025-01-05 06:52:00,955.59,inactive
6174,sample_value_6174,D,617.4000000000001,2025-01-05 06:53:00,586.79,pending
6175,sample_value_6175,E,617.5,2025-01-05 06:54:00,791.15,active
6176,sample_value_6176,A,617.6,2025-01-05 06:55:00,715.93,inactive
6177,sample_value_6177,B,617.7,2025-01-05 06:56:00,690.53,pending
6178,sample_value_6178,C,617.8000000000001,2025-01-05 06:57:00,727.82,active
6179,sample_value_6179,D,617.9000000000001,2025-01-05 06:58:00,209.68,inactive
6180,sample_value_6180,E,618.0,2025-01-05 06:59:00,949.7,pending
6181,sample_value_6181,A,618.1,2025-01-05 07:00:00,966.5,active
6182,sample_value_6182,B,618.2,2025-01-05 07:01:00,820.77,inactive
6183,sample_value_6183,C,618.3000000000001,2025-01-05 07:02:00,204.56,pending
6184,sample_value_6184,D,618.4000000000001,2025-01-05 07:03:00,224.74,active
6185,sample_value_6185,E,618.5,2025-01-05 07:04:00,162.12,inactive
6186,sample_value_6186,A,618.6,2025-01-05 07:05:00,983.33,pending
6187,sample_value_6187,B,618.7,2025-01-05 07:06:00,569.27,active
6188,sample_value_6188,C,618.8000000000001,2025-01-05 07:07:00,989.33,inactive
6189,sample_value_6189,D,618.9000000000001,2025-01-05 07:08:00,734.58,pending
6190,sample_value_6190,E,619.0,2025-01-05 07:09:00,391.45,active
6191,sample_value_6191,A,619.1,2025-01-05 07:10:00,735.44,inactive
6192,sample_value_6192,B,619.2,2025-01-05 07:11:00,712.79,pending
6193,sample_value_6193,C,619.3000000000001,2025-01-05 07:12:00,469.86,active
6194,sample_value_6194,D,619.4000000000001,2025-01-05 07:13:00,873.32,inactive
6195,sample_value_6195,E,619.5,2025-01-05 07:14:00,997.02,pending
6196,sample_value_6196,A,619.6,2025-01-05 07:15:00,545.85,active
6197,sample_value_6197,B,619.7,2025-01-05 07:16:00,495.57,inactive
6198,sample_value_6198,C,619.8000000000001,2025-01-05 07:17:00,542.23,pending
6199,sample_value_6199,D,619.9000000000001,2025-01-05 07:18:00,952.7,active
6200,sample_value_6200,E,620.0,2025-01-05 07:19:00,752.14,inactive
6201,sample_value_6201,A,620.1,2025-01-05 07:20:00,228.24,pending
6202,sample_value_6202,B,620.2,2025-01-05 07:21:00,282.11,active
6203,sample_value_6203,C,620.3000000000001,2025-01-05 07:22:00,124.69,inactive
6204,sample_value_6204,D,620.4000000000001,2025-01-05 07:23:00,538.25,pending
6205,sample_value_6205,E,620.5,2025-01-05 07:24:00,430.15,active
6206,sample_value_6206,A,620.6,2025-01-05 07:25:00,371.06,inactive
6207,sample_value_6207,B,620.7,2025-01-05 07:26:00,798.71,pending
6208,sample_value_6208,C,620.8000000000001,2025-01-05 07:27:00,32.58,active
6209,sample_value_6209,D,620.9000000000001,2025-01-05 07:28:00,852.59,inactive
6210,sample_value_6210,E,621.0,2025-01-05 07:29:00,812.41,pending
6211,sample_value_6211,A,621.1,2025-01-05 07:30:00,237.58,active
6212,sample_value_6212,B,621.2,2025-01-05 07:31:00,330.46,inactive
6213,sample_value_6213,C,621.3000000000001,2025-01-05 07:32:00,404.47,pending
6214,sample_value_6214,D,621.4000000000001,2025-01-05 07:33:00,427.43,active
6215,sample_value_6215,E,621.5,2025-01-05 07:34:00,655.0,inactive
6216,sample_value_6216,A,621.6,2025-01-05 07:35:00,646.84,pending
6217,sample_value_6217,B,621.7,2025-01-05 07:36:00,581.59,active
6218,sample_value_6218,C,621.8000000000001,2025-01-05 07:37:00,706.52,inactive
6219,sample_value_6219,D,621.9000000000001,2025-01-05 07:38:00,525.71,pending
6220,sample_value_6220,E,622.0,2025-01-05 07:39:00,102.11,active
6221,sample_value_6221,A,622.1,2025-01-05 07:40:00,95.44,inactive
6222,sample_value_6222,B,622.2,2025-01-05 07:41:00,711.29,pending
6223,sample_value_6223,C,622.3000000000001,2025-01-05 07:42:00,446.42,active
6224,sample_value_6224,D,622.4000000000001,2025-01-05 07:43:00,808.44,inactive
6225,sample_value_6225,E,622.5,2025-01-05 07:44:00,181.67,pending
6226,sample_value_6226,A,622.6,2025-01-05 07:45:00,395.79,active
6227,sample_value_6227,B,622.7,2025-01-05 07:46:00,425.25,inactive
6228,sample_value_6228,C,622.8000000000001,2025-01-05 07:47:00,633.14,pending
6229,sample_value_6229,D,622.9000000000001,2025-01-05 07:48:00,656.16,active
6230,sample_value_6230,E,623.0,2025-01-05 07:49:00,208.1,inactive
6231,sample_value_6231,A,623.1,2025-01-05 07:50:00,40.79,pending
6232,sample_value_6232,B,623.2,2025-01-05 07:51:00,801.84,active
6233,sample_value_6233,C,623.3000000000001,2025-01-05 07:52:00,122.66,inactive
6234,sample_value_6234,D,623.4000000000001,2025-01-05 07:53:00,383.25,pending
6235,sample_value_6235,E,623.5,2025-01-05 07:54:00,40.03,active
6236,sample_value_6236,A,623.6,2025-01-05 07:55:00,767.84,inactive
6237,sample_value_6237,B,623.7,2025-01-05 07:56:00,700.06,pending
6238,sample_value_6238,C,623.8000000000001,2025-01-05 07:57:00,679.25,active
6239,sample_value_6239,D,623.9000000000001,2025-01-05 07:58:00,841.71,inactive
6240,sample_value_6240,E,624.0,2025-01-05 07:59:00,322.25,pending
6241,sample_value_6241,A,624.1,2025-01-05 08:00:00,36.65,active
6242,sample_value_6242,B,624.2,2025-01-05 08:01:00,310.06,inactive
6243,sample_value_6243,C,624.3000000000001,2025-01-05 08:02:00,130.48,pending
6244,sample_value_6244,D,624.4000000000001,2025-01-05 08:03:00,281.75,active
6245,sample_value_6245,E,624.5,2025-01-05 08:04:00,898.05,inactive
6246,sample_value_6246,A,624.6,2025-01-05 08:05:00,903.78,pending
6247,sample_value_6247,B,624.7,2025-01-05 08:06:00,633.99,active
6248,sample_value_6248,C,624.8000000000001,2025-01-05 08:07:00,328.55,inactive
6249,sample_value_6249,D,624.9000000000001,2025-01-05 08:08:00,893.59,pending
6250,sample_value_6250,E,625.0,2025-01-05 08:09:00,762.39,active
6251,sample_value_6251,A,625.1,2025-01-05 08:10:00,866.98,inactive
6252,sample_value_6252,B,625.2,2025-01-05 08:11:00,45.86,pending
6253,sample_value_6253,C,625.3000000000001,2025-01-05 08:12:00,670.44,active
6254,sample_value_6254,D,625.4000000000001,2025-01-05 08:13:00,739.78,inactive
6255,sample_value_6255,E,625.5,2025-01-05 08:14:00,227.57,pending
6256,sample_value_6256,A,625.6,2025-01-05 08:15:00,994.73,active
6257,sample_value_6257,B,625.7,2025-01-05 08:16:00,616.59,inactive
6258,sample_value_6258,C,625.8000000000001,2025-01-05 08:17:00,741.66,pending
6259,sample_value_6259,D,625.9000000000001,2025-01-05 08:18:00,962.14,active
6260,sample_value_6260,E,626.0,2025-01-05 08:19:00,771.85,inactive
6261,sample_value_6261,A,626.1,2025-01-05 08:20:00,650.92,pending
6262,sample_value_6262,B,626.2,2025-01-05 08:21:00,189.74,active
6263,sample_value_6263,C,626.3000000000001,2025-01-05 08:22:00,33.8,inactive
6264,sample_value_6264,D,626.4000000000001,2025-01-05 08:23:00,78.96,pending
6265,sample_value_6265,E,626.5,2025-01-05 08:24:00,366.03,active
6266,sample_value_6266,A,626.6,2025-01-05 08:25:00,461.14,inactive
6267,sample_value_6267,B,626.7,2025-01-05 08:26:00,129.72,pending
6268,sample_value_6268,C,626.8000000000001,2025-01-05 08:27:00,425.19,active
6269,sample_value_6269,D,626.9000000000001,2025-01-05 08:28:00,318.37,inactive
6270,sample_value_6270,E,627.0,2025-01-05 08:29:00,378.83,pending
6271,sample_value_6271,A,627.1,2025-01-05 08:30:00,555.22,active
6272,sample_value_6272,B,627.2,2025-01-05 08:31:00,680.37,inactive
6273,sample_value_6273,C,627.3000000000001,2025-01-05 08:32:00,898.84,pending
6274,sample_value_6274,D,627.4000000000001,2025-01-05 08:33:00,175.24,active
6275,sample_value_6275,E,627.5,2025-01-05 08:34:00,906.2,inactive
6276,sample_value_6276,A,627.6,2025-01-05 08:35:00,649.34,pending
6277,sample_value_6277,B,627.7,2025-01-05 08:36:00,72.09,active
6278,sample_value_6278,C,627.8000000000001,2025-01-05 08:37:00,575.77,inactive
6279,sample_value_6279,D,627.9000000000001,2025-01-05 08:38:00,21.24,pending
6280,sample_value_6280,E,628.0,2025-01-05 08:39:00,398.08,active
6281,sample_value_6281,A,628.1,2025-01-05 08:40:00,621.31,inactive
6282,sample_value_6282,B,628.2,2025-01-05 08:41:00,395.3,pending
6283,sample_value_6283,C,628.3000000000001,2025-01-05 08:42:00,606.73,active
6284,sample_value_6284,D,628.4000000000001,2025-01-05 08:43:00,890.28,inactive
6285,sample_value_6285,E,628.5,2025-01-05 08:44:00,622.85,pending
6286,sample_value_6286,A,628.6,2025-01-05 08:45:00,79.65,active
6287,sample_value_6287,B,628.7,2025-01-05 08:46:00,365.68,inactive
6288,sample_value_6288,C,628.8000000000001,2025-01-05 08:47:00,153.1,pending
6289,sample_value_6289,D,628.9000000000001,2025-01-05 08:48:00,409.95,active
6290,sample_value_6290,E,629.0,2025-01-05 08:49:00,785.57,inactive
6291,sample_value_6291,A,629.1,2025-01-05 08:50:00,847.34,pending
6292,sample_value_6292,B,629.2,2025-01-05 08:51:00,903.59,active
6293,sample_value_6293,C,629.3000000000001,2025-01-05 08:52:00,424.57,inactive
6294,sample_value_6294,D,629.4000000000001,2025-01-05 08:53:00,893.77,pending
6295,sample_value_6295,E,629.5,2025-01-05 08:54:00,895.12,active
6296,sample_value_6296,A,629.6,2025-01-05 08:55:00,15.97,inactive
6297,sample_value_6297,B,629.7,2025-01-05 08:56:00,269.28,pending
6298,sample_value_6298,C,629.8000000000001,2025-01-05 08:57:00,213.13,active
6299,sample_value_6299,D,629.9000000000001,2025-01-05 08:58:00,488.21,inactive
6300,sample_value_6300,E,630.0,2025-01-05 08:59:00,734.66,pending
6301,sample_value_6301,A,630.1,2025-01-05 09:00:00,614.33,active
6302,sample_value_6302,B,630.2,2025-01-05 09:01:00,500.65,inactive
6303,sample_value_6303,C,630.3000000000001,2025-01-05 09:02:00,362.63,pending
6304,sample_value_6304,D,630.4000000000001,2025-01-05 09:03:00,276.96,active
6305,sample_value_6305,E,630.5,2025-01-05 09:04:00,17.99,inactive
6306,sample_value_6306,A,630.6,2025-01-05 09:05:00,514.4,pending
6307,sample_value_6307,B,630.7,2025-01-05 09:06:00,31.92,active
6308,sample_value_6308,C,630.8000000000001,2025-01-05 09:07:00,650.92,inactive
6309,sample_value_6309,D,630.9000000000001,2025-01-05 09:08:00,233.62,pending
6310,sample_value_6310,E,631.0,2025-01-05 09:09:00,329.48,active
6311,sample_value_6311,A,631.1,2025-01-05 09:10:00,402.22,inactive
6312,sample_value_6312,B,631.2,2025-01-05 09:11:00,758.0,pending
6313,sample_value_6313,C,631.3000000000001,2025-01-05 09:12:00,395.23,active
6314,sample_value_6314,D,631.4000000000001,2025-01-05 09:13:00,183.93,inactive
6315,sample_value_6315,E,631.5,2025-01-05 09:14:00,647.56,pending
6316,sample_value_6316,A,631.6,2025-01-05 09:15:00,183.2,active
6317,sample_value_6317,B,631.7,2025-01-05 09:16:00,415.24,inactive
6318,sample_value_6318,C,631.8000000000001,2025-01-05 09:17:00,849.81,pending
6319,sample_value_6319,D,631.9000000000001,2025-01-05 09:18:00,890.82,active
6320,sample_value_6320,E,632.0,2025-01-05 09:19:00,858.94,inactive
6321,sample_value_6321,A,632.1,2025-01-05 09:20:00,458.81,pending
6322,sample_value_6322,B,632.2,2025-01-05 09:21:00,676.18,active
6323,sample_value_6323,C,632.3000000000001,2025-01-05 09:22:00,491.51,inactive
6324,sample_value_6324,D,632.4000000000001,2025-01-05 09:23:00,607.15,pending
6325,sample_value_6325,E,632.5,2025-01-05 09:24:00,712.11,active
6326,sample_value_6326,A,632.6,2025-01-05 09:25:00,16.35,inactive
6327,sample_value_6327,B,632.7,2025-01-05 09:26:00,766.7,pending
6328,sample_value_6328,C,632.8000000000001,2025-01-05 09:27:00,775.73,active
6329,sample_value_6329,D,632.9000000000001,2025-01-05 09:28:00,323.79,inactive
6330,sample_value_6330,E,633.0,2025-01-05 09:29:00,725.23,pending
6331,sample_value_6331,A,633.1,2025-01-05 09:30:00,287.99,active
